,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,listing_per_host,availability_365,distance,last_review
25048,9745149,Brooklyn,Crown Heights,Private room,35,30,7,0.15,2,318,6378.951954217085,65
25049,37193449,Queens,Sunnyside,Entire home/apt,75,5,0,1.3770742181764792,1,0,6370.025998997799,6762
25050,36452416,Manhattan,Upper East Side,Entire home/apt,95,14,2,0.06,1,4,6368.022755554001,660
25051,2085639,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,2,206,2.4,1,236,6376.679482279657,8
25052,1521723,Manhattan,Lower East Side,Entire home/apt,400,3,5,0.24,1,26,6375.0888467315635,4
25053,2338762,Brooklyn,Williamsburg,Entire home/apt,150,1,12,0.33,1,0,6373.8569491667795,1044
25054,22189723,Queens,Ridgewood,Private room,49,2,37,0.73,2,298,6374.206863577478,41
25055,262196496,Manhattan,East Harlem,Private room,82,4,0,1.3770742181764792,1,45,6366.486299767257,6762
25056,121802962,Queens,Astoria,Private room,53,5,47,1.76,1,5,6367.212011691294,15
25057,77983246,Manhattan,Upper East Side,Entire home/apt,100,2,21,0.57,1,16,6367.4329288329955,232
25058,10666587,Manhattan,Hell's Kitchen,Entire home/apt,119,2,3,0.04,1,0,6370.614060623206,1302
25059,1396183,Brooklyn,Fort Greene,Entire home/apt,115,4,12,0.17,1,0,6377.0568234167185,136
25060,34397256,Queens,Ozone Park,Private room,70,2,114,2.47,1,310,6373.838986731934,10
25061,256485515,Brooklyn,Fort Hamilton,Private room,55,1,1,1.0,1,322,6386.471205087708,15
25062,31281230,Manhattan,SoHo,Entire home/apt,315,2,29,1.31,1,177,6374.0628617965185,13
25063,656978,Manhattan,West Village,Entire home/apt,148,3,0,1.3770742181764792,1,0,6373.0438922424255,6762
25064,271844440,Queens,Rockaway Beach,Entire home/apt,99,1,1,1.0,3,176,6383.850934005996,4
25065,36713105,Manhattan,East Harlem,Entire home/apt,99,3,4,0.1,1,0,6366.36187859158,1118
25066,79472397,Manhattan,Hell's Kitchen,Entire home/apt,220,5,7,1.53,1,22,6370.413448981545,19
25067,847230,Brooklyn,Fort Greene,Entire home/apt,165,3,7,0.19,1,0,6377.609718459323,78
25068,3191545,Manhattan,Midtown,Entire home/apt,219,30,8,0.3,23,362,6369.496963738524,738
25069,269308830,Manhattan,Hell's Kitchen,Entire home/apt,168,5,0,1.3770742181764792,1,50,6371.072036785888,6762
25070,2436411,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,2,0.06,1,0,6377.081889475236,1016
25071,81274648,Brooklyn,Bushwick,Private room,46,2,126,3.51,4,80,6375.496366697978,14
25072,60281397,Manhattan,Upper West Side,Private room,99,2,6,0.93,3,49,6365.798592082887,57
25073,7503643,Brooklyn,Greenpoint,Entire home/apt,199,30,5,0.08,52,311,6372.5061567542525,37
25074,49699620,Manhattan,Upper East Side,Private room,90,3,7,0.22,3,0,6367.14318135054,539
25075,2417692,Queens,Astoria,Private room,70,10,3,0.4,2,250,6368.376467519529,24
25076,22552201,Manhattan,Upper West Side,Entire home/apt,130,5,9,0.16,1,0,6365.754642011465,1285
25077,12528835,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,11,0.53,2,0,6376.813028041089,26
25078,19259290,Manhattan,Lower East Side,Private room,290,1,99,6.96,1,70,6375.056053847727,7
25079,75749777,Manhattan,Harlem,Private room,49,16,1,0.04,1,0,6362.901465537398,686
25080,72423116,Manhattan,Morningside Heights,Private room,100,1,17,1.36,1,31,6364.999513104562,12
25081,4427256,Brooklyn,Williamsburg,Entire home/apt,215,90,0,1.3770742181764792,1,328,6374.106710036778,6762
25082,48510097,Brooklyn,Bushwick,Private room,60,2,1,0.05,1,0,6375.866925192489,637
25083,50545016,Brooklyn,Crown Heights,Entire home/apt,150,21,1,0.06,1,0,6378.234230688801,463
25084,41079797,Brooklyn,Williamsburg,Entire home/apt,94,1,28,0.62,1,274,6374.331874411521,22
25085,75030399,Bronx,Williamsbridge,Entire home/apt,500,2,19,0.56,1,345,6354.438104545586,245
25086,26781753,Manhattan,Nolita,Private room,95,7,0,1.3770742181764792,1,125,6374.383986276528,6762
25087,34692684,Manhattan,East Village,Private room,140,2,0,1.3770742181764792,1,0,6373.698882702479,6762
25088,48339350,Manhattan,Upper East Side,Entire home/apt,136,1,26,5.91,1,47,6369.456577129095,9
25089,11069084,Brooklyn,Flatbush,Private room,30,1,0,1.3770742181764792,1,0,6381.595425126589,6762
25090,14758945,Manhattan,East Village,Entire home/apt,150,4,2,1.36,1,3,6373.367111919806,15
25091,306545,Manhattan,East Village,Entire home/apt,175,3,185,1.78,2,326,6373.8110010452565,45
25092,116404073,Queens,Springfield Gardens,Entire home/apt,95,1,240,9.66,2,253,6374.339364481009,1
25093,1436404,Manhattan,Upper East Side,Entire home/apt,110,15,1,0.02,1,275,6367.8761081595885,1772
25094,3029414,Manhattan,East Village,Entire home/apt,199,3,243,2.95,1,142,6373.646692568407,14
25095,95436015,Manhattan,West Village,Entire home/apt,450,30,12,0.38,1,165,6373.588505923342,183
25096,266360944,Queens,Springfield Gardens,Private room,70,1,1,1.0,1,89,6375.077812885635,22
25097,72936542,Manhattan,Midtown,Shared room,130,1,1,0.05,1,0,6369.654906571974,587
25098,40327248,Queens,Neponsit,Entire home/apt,350,2,5,2.88,1,334,6386.9183157183825,1
25099,106197923,Queens,Arverne,Entire home/apt,85,2,99,3.15,1,56,6383.588417996362,16
25100,154238443,Bronx,Belmont,Private room,29,4,5,0.25,2,360,6357.6170470385605,37
25101,78251,Brooklyn,Brooklyn Heights,Entire home/apt,100,31,0,1.3770742181764792,2,310,6376.679220873447,6762
25102,24831061,Manhattan,Midtown,Entire home/apt,310,1,0,1.3770742181764792,8,0,6369.601970257105,6762
25103,17315514,Brooklyn,Sunset Park,Private room,50,7,1,0.07,2,0,6380.9266889435485,421
25104,26825592,Manhattan,East Village,Entire home/apt,140,2,19,1.76,1,18,6373.227045756429,36
25105,212899703,Queens,Jamaica,Private room,83,2,2,0.27,3,322,6373.239611789016,84
25106,16222762,Manhattan,East Village,Entire home/apt,199,1,14,0.33,1,0,6373.549755719035,1049
25107,89609176,Queens,Long Island City,Entire home/apt,74,5,7,0.2,1,90,6369.337173433363,778
25108,5013592,Brooklyn,Flatbush,Entire home/apt,75,7,0,1.3770742181764792,1,0,6382.667392606605,6762
25109,22541573,Manhattan,Upper West Side,Entire home/apt,267,30,0,1.3770742181764792,87,354,6366.673120661922,6762
25110,17576229,Brooklyn,Bay Ridge,Entire home/apt,130,3,1,0.07,1,83,6384.325961012142,408
25111,261857310,Queens,Elmhurst,Private room,59,1,1,0.68,1,24,6368.79855609925,43
25112,120767920,Queens,Flushing,Private room,48,2,54,2.28,10,360,6366.051495631124,7
25113,51954926,Brooklyn,Bedford-Stuyvesant,Private room,58,2,256,5.96,4,38,6376.134447065439,22
25114,214148,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,26,30,0.29,1,364,6377.306739843189,2499
25115,91526716,Brooklyn,Williamsburg,Private room,79,3,50,3.53,1,28,6374.5972317854075,8
25116,184750740,Bronx,Morrisania,Private room,80,1,0,1.3770742181764792,4,365,6361.294779153632,6762
25117,32446918,Brooklyn,Bushwick,Entire home/apt,150,4,32,1.46,1,92,6374.432661630583,13
25118,921897,Manhattan,Murray Hill,Private room,70,30,1,0.16,1,172,6371.305884740616,188
25119,8207362,Brooklyn,Bedford-Stuyvesant,Private room,85,2,1,0.57,2,54,6376.595696728191,51
25120,126501524,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,61,3.47,3,250,6377.041774310071,8
25121,110058188,Queens,Flushing,Private room,57,1,13,3.28,1,347,6366.1693438926595,2
25122,25169596,Manhattan,West Village,Entire home/apt,250,1,21,4.34,2,271,6373.408669322835,8
25123,219718268,Manhattan,Upper East Side,Entire home/apt,230,2,13,1.78,1,0,6368.397228116423,119
25124,2113042,Brooklyn,Bedford-Stuyvesant,Private room,70,3,1,1.0,1,65,6376.037892995022,7
25125,81712146,Brooklyn,Bushwick,Private room,50,1,9,0.34,1,0,6374.621668889827,735
25126,154258141,Brooklyn,Bushwick,Private room,64,2,46,2.67,10,352,6376.055899320863,19
25127,37712463,Manhattan,Gramercy,Private room,100,3,1,0.03,1,0,6372.996875820674,951
25128,9922972,Brooklyn,Bedford-Stuyvesant,Private room,30,1,170,3.34,5,165,6376.8941203491395,15
25129,96810536,Brooklyn,Gowanus,Private room,65,2,22,4.23,3,156,6380.1550405460375,2
25130,118267672,Manhattan,Hell's Kitchen,Shared room,115,1,94,4.09,1,7,6369.733884615284,11
25131,27053744,Manhattan,Midtown,Entire home/apt,149,3,1,0.02,1,0,6369.663727850134,1591
25132,17555570,Brooklyn,Crown Heights,Private room,53,1,65,2.75,12,30,6378.1590711004665,18
25133,41702722,Manhattan,Midtown,Entire home/apt,395,7,0,1.3770742181764792,1,0,6369.595885029234,6762
25134,205031545,Manhattan,Midtown,Entire home/apt,699,3,3,0.33,49,196,6370.459681092898,208
25135,114022893,Brooklyn,Sunset Park,Entire home/apt,150,4,22,2.44,1,123,6382.454022716129,30
25136,7375767,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,1,0,1.3770742181764792,1,0,6376.856822155815,6762
25137,38010132,Queens,Astoria,Private room,36,1,0,1.3770742181764792,1,0,6367.3066434257435,6762
25138,2446722,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,3,22,3.07,1,16,6376.622312432906,14
25139,6604691,Brooklyn,Downtown Brooklyn,Private room,80,5,0,1.3770742181764792,1,0,6376.9749638940475,6762
25140,1936796,Brooklyn,Williamsburg,Private room,72,2,3,3.0,2,0,6374.039158901213,8
25141,1475866,Manhattan,East Village,Private room,300,6,1,0.01,1,0,6373.294340729722,2254
25142,29590865,Brooklyn,Bay Ridge,Entire home/apt,125,5,0,1.3770742181764792,1,15,6384.835235322109,6762
25143,7182180,Manhattan,Washington Heights,Private room,82,1,5,0.07,2,311,6358.687490798135,1471
25144,1362083,Manhattan,Hell's Kitchen,Private room,131,4,33,0.88,1,180,6369.829144953164,186
25145,4757826,Manhattan,East Harlem,Entire home/apt,115,2,3,0.22,1,1,6365.949503061142,329
25146,101970559,Brooklyn,Bushwick,Private room,50,30,1,0.15,6,365,6375.213636734642,198
25147,74541079,Brooklyn,Crown Heights,Entire home/apt,87,3,32,1.36,9,72,6378.564472257789,7
25148,6328069,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,5,0.43,1,0,6376.3223744201205,317
25149,253745747,Queens,Astoria,Entire home/apt,85,14,1,1.0,1,77,6368.722709205124,8
25150,37503617,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,7,3,0.06,1,0,6376.319447500099,1372
25151,5365438,Brooklyn,Bushwick,Private room,50,3,1,0.88,1,0,6374.8701342911045,33
25152,566838,Manhattan,Harlem,Private room,70,1,23,6.05,2,97,6362.711825462849,11
25153,29001886,Manhattan,East Village,Entire home/apt,700,6,0,1.3770742181764792,1,9,6373.2198176093125,6762
25154,49580011,Manhattan,Theater District,Entire home/apt,150,28,4,0.11,1,331,6369.8504141165795,121
25155,19939430,Manhattan,Hell's Kitchen,Entire home/apt,450,6,15,0.44,1,364,6370.361931276577,8
25156,1745402,Brooklyn,Sunset Park,Entire home/apt,70,18,19,0.22,1,0,6383.394752209924,1090
25157,7603226,Manhattan,SoHo,Entire home/apt,285,5,11,0.16,1,173,6374.532165315301,750
25158,260577152,Manhattan,Midtown,Private room,250,1,0,1.3770742181764792,10,361,6371.917367064925,6762
25159,49046009,Manhattan,Upper West Side,Entire home/apt,180,5,27,1.25,1,0,6367.192147920781,79
25160,20335235,Manhattan,Midtown,Entire home/apt,225,1,10,0.18,1,0,6370.116805898188,320
25161,16970101,Brooklyn,Williamsburg,Entire home/apt,175,2,8,0.43,1,0,6373.52625959919,44
25162,16098958,Manhattan,Financial District,Entire home/apt,160,30,2,0.07,96,336,6376.54168282167,273
25163,91744449,Manhattan,Harlem,Private room,85,1,3,0.1,1,0,6363.257770898539,835
25164,37934478,Manhattan,East Village,Private room,139,1,9,0.23,1,0,6373.389857740181,1009
25165,107245546,Manhattan,Chelsea,Private room,165,2,5,3.0,3,93,6371.619861422123,6
25166,6472794,Queens,Long Island City,Private room,60,1,0,1.3770742181764792,1,0,6369.5634190289575,6762
25167,30370192,Manhattan,Upper East Side,Entire home/apt,152,1,42,1.06,1,357,6369.571438388293,36
25168,258248138,Brooklyn,Bushwick,Private room,70,1,5,2.54,2,179,6375.961521655824,11
25169,109196702,Manhattan,Upper East Side,Private room,143,2,4,0.34,2,0,6367.634299400551,280
25170,60811527,Manhattan,East Village,Entire home/apt,220,15,0,1.3770742181764792,1,61,6373.888730566086,6762
25171,183188884,Brooklyn,Clinton Hill,Entire home/apt,780,3,0,1.3770742181764792,1,0,6377.6570925916085,6762
25172,693889,Brooklyn,Williamsburg,Entire home/apt,120,5,7,0.1,1,0,6374.616262611389,985
25173,131354448,Queens,Flushing,Entire home/apt,85,3,37,1.51,4,0,6366.281931181728,314
25174,23502183,Manhattan,Midtown,Entire home/apt,159,30,0,1.3770742181764792,2,249,6370.236573538905,6762
25175,14317115,Manhattan,Kips Bay,Entire home/apt,86,1,0,1.3770742181764792,1,0,6371.992474124646,6762
25176,23290881,Brooklyn,Flatbush,Private room,70,3,121,2.63,1,341,6381.329235980118,7
25177,12243051,Manhattan,Financial District,Entire home/apt,209,29,3,0.26,96,328,6376.499354201982,69
25178,16978120,Manhattan,Harlem,Private room,65,30,0,1.3770742181764792,2,308,6361.830745259561,6762
25179,191804394,Bronx,Longwood,Entire home/apt,60,1,9,0.76,2,257,6362.14197497818,29
25180,255431206,Brooklyn,East Flatbush,Private room,40,7,2,0.91,9,114,6380.521455749253,2
25181,184653310,Manhattan,Midtown,Entire home/apt,300,7,14,0.98,1,85,6370.258424519035,24
25182,19289048,Brooklyn,Fort Greene,Entire home/apt,240,2,15,0.62,1,66,6377.678438067956,393
25183,714200,Manhattan,Inwood,Private room,71,4,229,2.45,1,26,6358.252761114642,17
25184,46094052,Manhattan,Midtown,Entire home/apt,189,7,3,0.16,1,0,6369.3024611833935,500
25185,377287,Brooklyn,Greenpoint,Entire home/apt,200,3,2,0.03,1,205,6373.047970386378,373
25186,41408521,Manhattan,Chinatown,Private room,75,1,3,0.08,1,0,6375.358776179507,695
25187,5148966,Brooklyn,Greenpoint,Entire home/apt,160,2,23,0.94,1,30,6372.704729720613,3
25188,1401835,Brooklyn,Williamsburg,Private room,99,3,19,0.33,3,354,6374.7429047753685,2
25189,10262420,Manhattan,East Harlem,Private room,86,4,37,0.97,1,22,6366.165978065816,8
25190,9119676,Brooklyn,Prospect Heights,Entire home/apt,175,2,10,0.2,1,0,6378.191199580424,1288
25191,157788926,Brooklyn,Park Slope,Entire home/apt,199,2,45,2.34,1,302,6378.4849337451415,29
25192,16398769,Manhattan,Chelsea,Entire home/apt,200,1,0,1.3770742181764792,1,0,6372.412312063198,6762
25193,3692257,Brooklyn,Kensington,Entire home/apt,81,1,1,0.02,2,0,6382.463101672945,1401
25194,259880452,Queens,Flushing,Entire home/apt,119,2,4,2.35,2,311,6366.441303571166,14
25195,13621509,Queens,Rego Park,Private room,55,2,12,0.2,1,89,6370.670497337551,15
25196,10012421,Brooklyn,Clinton Hill,Entire home/apt,750,3,32,1.66,1,141,6376.769189548955,50
25197,21881605,Brooklyn,Crown Heights,Private room,100,1,0,1.3770742181764792,2,83,6377.9941566901525,6762
25198,16851857,Bronx,Wakefield,Entire home/apt,69,21,11,0.75,4,343,6352.269657100094,131
25199,70686576,Brooklyn,Fort Hamilton,Entire home/apt,110,1,1,0.03,1,0,6386.577023561998,1110
25200,27105320,Brooklyn,Crown Heights,Private room,35,7,0,1.3770742181764792,1,0,6378.636155971416,6762
25201,106304833,Queens,Jamaica,Entire home/apt,75,2,25,2.06,1,62,6373.219098346263,14
25202,17344881,Manhattan,Harlem,Private room,90,2,11,0.22,3,282,6364.583938555524,7
25203,4517642,Manhattan,Morningside Heights,Entire home/apt,170,3,6,0.11,1,0,6364.173407555982,1141
25204,9871522,Manhattan,Morningside Heights,Entire home/apt,140,2,2,0.14,1,0,6363.773914233023,427
25205,923412,Brooklyn,South Slope,Private room,50,7,0,1.3770742181764792,1,0,6380.276109405239,6762
25206,99139601,Bronx,Mott Haven,Entire home/apt,100,2,170,5.16,1,83,6362.710588147675,13
25207,10214546,Manhattan,Harlem,Private room,250,1,0,1.3770742181764792,1,179,6364.48463765697,6762
25208,46810144,Brooklyn,Prospect-Lefferts Gardens,Private room,95,2,57,1.27,1,209,6380.176874122484,14
25209,47125955,Manhattan,East Village,Entire home/apt,150,2,8,0.97,1,132,6373.376224394388,50
25210,100238132,Manhattan,Midtown,Entire home/apt,339,3,30,2.07,12,0,6370.530351609078,187
25211,72205446,Manhattan,Murray Hill,Entire home/apt,1000,3,10,2.07,1,310,6371.195850474734,35
25212,90721937,Brooklyn,Bushwick,Private room,25,1,9,0.45,2,0,6376.1410340311795,536
25213,67046604,Brooklyn,Park Slope,Private room,60,15,0,1.3770742181764792,1,53,6379.939207335131,6762
25214,7253422,Manhattan,Harlem,Entire home/apt,76,1,3,0.06,1,0,6362.159663728362,1416
25215,6861839,Manhattan,Chelsea,Entire home/apt,500,3,1,0.05,1,0,6372.04462104186,556
25216,3940207,Brooklyn,Williamsburg,Entire home/apt,125,20,1,1.0,1,122,6373.7316501784935,25
25217,3221735,Queens,Astoria,Entire home/apt,115,5,28,2.75,1,38,6367.489898436888,9
25218,94263025,Brooklyn,Bushwick,Private room,60,1,11,0.57,2,0,6375.848127585121,505
25219,31336910,Brooklyn,Vinegar Hill,Private room,245,3,0,1.3770742181764792,1,0,6376.5804487811765,6762
25220,1386983,Manhattan,Midtown,Private room,135,3,214,2.45,2,167,6371.803044236773,36
25221,129443696,Manhattan,Upper East Side,Entire home/apt,250,7,0,1.3770742181764792,1,44,6367.7537426762765,6762
25222,139135,Manhattan,Kips Bay,Entire home/apt,145,7,2,0.29,1,0,6371.947667925971,192
25223,20086738,Brooklyn,Bedford-Stuyvesant,Private room,105,2,0,1.3770742181764792,2,17,6376.94647614422,6762
25224,23299635,Brooklyn,Williamsburg,Private room,125,2,0,1.3770742181764792,1,0,6374.453382816251,6762
25225,7683052,Manhattan,Greenwich Village,Private room,110,3,7,0.12,1,0,6373.718498279475,210
25226,82646321,Manhattan,Hell's Kitchen,Entire home/apt,130,2,77,3.63,1,9,6369.922276104837,21
25227,50996583,Brooklyn,Williamsburg,Entire home/apt,264,2,5,5.0,1,327,6374.665682474174,8
25228,173362161,Brooklyn,Flatbush,Private room,68,2,64,3.89,6,177,6382.074926837109,5
25229,4579626,Brooklyn,Park Slope,Private room,58,1,211,5.13,2,178,6378.959826133784,1
25230,19849721,Brooklyn,Bushwick,Entire home/apt,250,1,0,1.3770742181764792,1,0,6374.761241012765,6762
25231,89842859,Manhattan,Harlem,Private room,68,10,1,0.1,1,0,6364.912860356864,303
25232,923915,Manhattan,East Village,Private room,110,3,81,0.85,2,274,6373.613003002201,102
25233,16006049,Brooklyn,Flatbush,Private room,35,2,0,1.3770742181764792,1,0,6381.143515921016,6762
25234,271590063,Manhattan,Stuyvesant Town,Private room,70,1,0,1.3770742181764792,1,270,6372.8049834267385,6762
25235,6575777,Manhattan,Lower East Side,Entire home/apt,450,7,1,0.02,1,0,6374.508151456422,1359
25236,32527193,Manhattan,Upper West Side,Entire home/apt,322,4,89,1.76,1,76,6368.044764390257,5
25237,146675319,Bronx,Fordham,Entire home/apt,100,2,12,2.98,3,20,6358.318436743346,21
25238,9977688,Brooklyn,Bedford-Stuyvesant,Entire home/apt,575,4,6,0.19,1,179,6376.2890733027025,189
25239,98039499,Manhattan,Upper East Side,Entire home/apt,249,5,6,3.27,1,116,6368.583758880826,13
25240,27974952,Brooklyn,East Flatbush,Shared room,25,30,5,0.12,7,365,6381.345131028636,426
25241,1420659,Brooklyn,Greenpoint,Private room,150,5,0,1.3770742181764792,1,310,6373.188323970576,6762
25242,14898658,Brooklyn,Kensington,Private room,40,30,43,0.87,11,99,6382.377540428675,181
25243,264092618,Queens,East Elmhurst,Private room,60,1,15,10.23,5,89,6366.8225644608765,1
25244,220229838,Manhattan,Midtown,Private room,590,2,0,1.3770742181764792,11,162,6369.5268230295615,6762
25245,5949541,Staten Island,Grant City,Entire home/apt,80,3,68,2.55,1,50,6392.3058033029565,8
25246,23120620,Queens,Flushing,Private room,64,1,7,0.73,5,90,6368.080952365911,29
25247,17299359,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,3,1,0.02,2,365,6377.363899742886,1718
25248,63928471,Manhattan,Harlem,Private room,40,1,6,0.16,1,0,6361.472230191765,108
25249,17984804,Manhattan,Hell's Kitchen,Entire home/apt,200,7,0,1.3770742181764792,1,308,6370.444767921274,6762
25250,6378149,Brooklyn,Bushwick,Private room,50,2,57,2.68,3,18,6374.981756466359,15
25251,156259857,Brooklyn,Bushwick,Entire home/apt,350,6,0,1.3770742181764792,3,156,6376.441102261269,6762
25252,37407363,Brooklyn,Bushwick,Private room,45,1,7,0.15,1,0,6374.924811730793,1311
25253,1746238,Brooklyn,Williamsburg,Private room,169,5,60,2.22,1,50,6374.089374653435,188
25254,12797993,Brooklyn,Bushwick,Private room,45,3,6,0.15,1,0,6374.874915395887,974
25255,26243777,Brooklyn,Bedford-Stuyvesant,Private room,45,2,48,2.81,2,12,6376.625737348434,19
25256,267902045,Queens,Elmhurst,Entire home/apt,130,1,2,2.0,1,148,6368.6826812776135,8
25257,76104209,Manhattan,Chelsea,Entire home/apt,487,30,0,1.3770742181764792,33,364,6371.965727862527,6762
25258,142053,Manhattan,Hell's Kitchen,Entire home/apt,299,2,26,1.76,5,0,6369.9273344145995,99
25259,266726110,Manhattan,Harlem,Private room,89,30,0,1.3770742181764792,7,360,6364.83129191884,6762
25260,273547720,Brooklyn,Bushwick,Entire home/apt,170,30,0,1.3770742181764792,1,360,6374.995509359751,6762
25261,16098958,Manhattan,Midtown,Entire home/apt,145,30,0,1.3770742181764792,96,0,6370.735185470114,6762
25262,17407539,Brooklyn,Bedford-Stuyvesant,Private room,40,14,1,0.32,1,35,6376.772537399216,92
